@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute classification {0,1,2,3,4,5}
@attribute regression numeric

@data
2644,'2017/02/12 13:23:49:288',16,-233.107346,-250.471725,2556.14624,621.001953,344.026855,2578.827881,-102.908241,452.393707,2563.054688,?,2
2645,'2017/02/12 13:23:49:322',16,-231.869843,-251.713028,2554.910889,608.593628,341.895538,2574.468018,-103.694489,452.220123,2563.144775,?,2
2646,'2017/02/12 13:23:49:355',16,-230.895554,-251.869461,2550.362793,610.618835,344.685394,2574.769287,-103.993217,453.524109,2553.156006,?,2
2647,'2017/02/12 13:23:49:389',16,-230.469803,-252.976151,2553.130371,613.567383,346.220917,2573.132813,-104.426659,452.969025,2557.206299,?,2
2648,'2017/02/12 13:23:49:422',16,-229.334686,-254.463303,2547.854248,616.160034,347.479584,2575.283691,-103.718048,451.234924,2550.675293,?,2
2649,'2017/02/12 13:23:49:455',16,-228.939957,-256.406769,2550.080078,618.865112,348.740295,2578.057617,-104.2285,449.800201,2555.973145,?,2
2650,'2017/02/12 13:23:49:489',16,-227.78421,-255.135223,2551.524902,608.138184,344.494781,2573.248047,-103.770012,451.172729,2558.651367,?,2
2651,'2017/02/12 13:23:49:522',16,-227.821625,-255.097153,2551.567871,611.899963,346.763184,2578.880615,-104.049721,450.413269,2561.013184,?,2
2652,'2017/02/12 13:23:49:555',16,-227.712677,-255.520844,2551.21875,603.26062,341.572906,2570.200195,-103.003235,449.413788,2562.194824,?,2
2653,'2017/02/12 13:23:49:589',16,-229.014832,-256.649231,2551.651611,596.610718,340.447205,2569.94873,-103.479736,448.27301,2561.615479,?,2
2654,'2017/02/12 13:23:49:623',16,-229.624725,-254.776505,2551.665039,605.81665,335.673798,2573.540283,-102.337402,449.058929,2561.400391,?,2
2655,'2017/02/12 13:23:49:655',16,-230.168091,-255.318863,2551.700439,613.385986,332.194763,2572.728271,-101.57428,447.586487,2561.790039,?,2
2656,'2017/02/12 13:23:49:690',16,-231.915634,-256.210938,2553.014404,622.298462,332.228607,2588.73999,-103.455421,445.826324,2563.740479,?,2
2657,'2017/02/12 13:23:49:722',16,-231.868744,-255.839279,2552.199463,627.293701,331.3367,2592.287109,-102.879639,446.151184,2562.526367,?,2
2658,'2017/02/12 13:23:49:755',16,-233.233139,-254.935776,2553.150635,629.510986,331.219543,2591.892334,-105.169456,447.162842,2562.325439,?,2
2659,'2017/02/12 13:23:49:790',16,-233.731552,-255.038834,2553.572754,626.119751,330.186371,2581.059082,-104.761032,446.684265,2563.399658,?,2
2660,'2017/02/12 13:23:49:822',16,-233.665695,-256.12149,2552.044189,625.161194,330.540436,2581.912598,-104.729904,445.64093,2562.700928,?,2
2661,'2017/02/12 13:23:49:855',16,-233.867523,-255.694275,2550.691162,622.911743,330.551392,2579.009033,-104.770874,446.266968,2561.810791,?,2
2662,'2017/02/12 13:23:49:889',16,-233.540649,-257.045166,2545.885986,620.868713,331.03186,2578.022705,-104.719177,445.966675,2552.965332,?,2
2663,'2017/02/12 13:23:49:922',16,-233.251953,-256.800964,2547.684082,623.744385,330.449982,2582.599609,-104.250999,446.0849,2557.153076,?,2
2664,'2017/02/12 13:23:49:955',16,-233.498016,-256.538696,2549.276611,624.388123,329.49649,2579.685791,-104.975449,445.845734,2559.794922,?,2
2665,'2017/02/12 13:23:49:989',16,-233.678543,-256.401672,2548.735352,624.477173,329.350342,2580.349121,-105.101135,445.879211,2560.568604,?,2
2666,'2017/02/12 13:23:50:022',16,-234.051025,-257.630035,2549.204834,626.457153,326.29483,2581.199707,-106.057449,445.499146,2561.867188,?,2
2667,'2017/02/12 13:23:50:057',16,-233.381714,-258.185425,2548.775879,626.473145,324.229614,2578.865479,-105.505699,445.375214,2562.63916,?,2
2668,'2017/02/12 13:23:50:090',16,-232.667908,-257.206543,2548.627197,628.222412,323.45813,2580.147217,-105.225281,446.325684,2561.799561,?,2
2669,'2017/02/12 13:23:50:122',16,-232.815811,-256.163116,2547.129639,629.493774,323.502563,2583.966553,-105.253632,447.113739,2561.462646,?,2
2670,'2017/02/12 13:23:50:156',16,-233.321716,-256.838074,2549.345703,632.587646,324.102112,2590.235596,-105.723053,446.153076,2562.299805,?,2
2671,'2017/02/12 13:23:50:189',16,-234.81958,-256.9151,2549.860596,635.363892,324.39978,2594.229004,-107.289719,445.159424,2563.841064,?,2
2672,'2017/02/12 13:23:50:222',16,-236.440125,-254.747055,2551.650391,634.453003,323.592865,2588.745117,-107.974197,447.229492,2565.64209,?,2
2673,'2017/02/12 13:23:50:257',16,-236.663651,-255.121017,2550.76123,632.660034,323.334351,2585.584717,-108.957336,447.56189,2563.297363,?,2
2674,'2017/02/12 13:23:50:290',16,-235.458252,-256.443237,2548.351807,629.62793,322.35968,2577.879639,-107.880348,446.798889,2563.747559,?,2
2675,'2017/02/12 13:23:50:323',16,-234.998047,-256.787903,2547.00708,629.276978,322.706329,2580.006104,-109.086975,447.013367,2562.928711,?,2
2676,'2017/02/12 13:23:50:357',16,-234.425644,-255.844894,2546.582031,629.621948,323.227295,2583.748291,-109.179428,448.298645,2561.944336,?,2
2677,'2017/02/12 13:23:50:389',16,-234.518356,-255.964615,2543.632324,628.121338,322.686035,2579.979492,-109.00956,448.585388,2552.537354,?,2
2678,'2017/02/12 13:23:50:422',16,-234.675812,-255.17041,2547.040039,627.100098,322.379272,2578.084473,-108.394272,448.637573,2556.903809,?,2
2679,'2017/02/12 13:23:50:456',16,-235.670319,-254.756165,2547.928955,628.066895,322.57666,2580.318115,-108.43634,448.605835,2559.171631,?,2
2680,'2017/02/12 13:23:50:490',16,-236.315857,-254.09903,2547.807617,627.208679,322.274475,2578.476074,-109.040955,448.665405,2560.233643,?,2
2681,'2017/02/12 13:23:50:524',16,-236.717636,-254.72728,2549.22583,625.976318,321.928345,2574.281982,-110.492958,448.172485,2561.854492,?,2
2682,'2017/02/12 13:23:50:556',16,-236.8396,-255.268387,2548.181152,623.4552,320.913177,2574.498291,-110.369453,448.799072,2561.463135,?,2
2683,'2017/02/12 13:23:50:590',16,-235.808258,-257.457153,2544.088379,625.732788,322.309875,2580.729004,-109.954239,447.427979,2552.29541,?,2
2684,'2017/02/12 13:23:50:623',16,-235.715302,-257.789856,2544.899902,623.002808,320.24884,2580.60083,-110.799561,448.32193,2556.774658,?,2
2685,'2017/02/12 13:23:50:657',16,-235.821411,-256.338501,2546.913086,625.766724,321.879852,2583.898193,-111.710541,450.362305,2559.064697,?,2
2686,'2017/02/12 13:23:50:689',16,-236.042892,-254.054642,2547.330322,624.303833,320.559326,2579.980225,-111.468933,451.132385,2560.743896,?,2
2687,'2017/02/12 13:23:50:724',16,-236.736725,-251.798477,2549.221191,624.108704,320.422821,2582.727783,-112.204002,454.293518,2560.453369,?,2
2688,'2017/02/12 13:23:50:756',16,-236.821121,-253.740738,2549.725098,622.423035,319.893066,2579.042725,-111.741608,451.838013,2560.907715,?,2
2689,'2017/02/12 13:23:50:789',16,-236.667282,-253.079727,2549.60791,623.185791,321.02951,2577.961914,-111.941116,452.18634,2561.238281,?,2
2690,'2017/02/12 13:23:50:824',16,-236.364731,-252.571762,2550.852783,626.377563,322.204315,2582.473389,-110.713539,451.806641,2562.166504,?,2
2691,'2017/02/12 13:23:50:856',16,-235.899048,-254.938797,2551.450928,628.588196,322.811005,2584.781738,-110.02935,449.522766,2562.084229,?,2
2692,'2017/02/12 13:23:50:890',16,-235.311066,-257.4599,2544.894287,627.574524,322.043152,2577.395264,-110.457565,448.285889,2552.628662,?,2
2693,'2017/02/12 13:23:50:924',16,-234.571869,-258.345276,2543.421875,626.520874,322.125427,2576.882813,-111.017395,447.623352,2556.935059,?,2
2694,'2017/02/12 13:23:50:956',16,-234.811569,-257.174622,2543.372559,623.513428,320.405884,2577.329346,-112.165413,449.103271,2559.145264,?,2
2695,'2017/02/12 13:23:50:990',16,-234.469208,-255.600052,2544.436523,623.631714,321.353851,2576.991699,-112.205872,450.765778,2560.783203,?,2
2696,'2017/02/12 13:23:51:024',16,-234.497711,-257.093048,2546.389648,624.446411,321.770935,2576.537109,-112.95047,449.581482,2560.964844,?,2
2697,'2017/02/12 13:23:51:057',16,-233.938675,-256.596924,2547.686279,624.361023,320.949432,2581.810303,-112.76786,450.836792,2560.989258,?,2
2698,'2017/02/12 13:23:51:089',16,-235.852631,-255.688065,2548.373779,624.109253,319.964172,2586.121094,-114.194695,450.603302,2563.138672,?,2
2699,'2017/02/12 13:23:51:124',16,-235.566818,-255.255356,2548.198242,624.94812,320.99054,2581.319336,-112.50222,449.945618,2564.218018,?,2
2700,'2017/02/12 13:23:51:157',16,-236.066986,-254.014114,2546.845459,623.180176,320.015839,2578.496826,-112.520386,450.836487,2562.617676,?,2
2701,'2017/02/12 13:23:51:189',16,-236.895096,-255.131485,2546.421387,623.253174,320.151154,2581.785156,-113.314056,449.761444,2561.701172,?,2
2702,'2017/02/12 13:23:51:224',16,-236.755219,-255.018127,2547.390137,621.825623,319.599121,2578.800781,-112.446884,449.953003,2561.97583,?,2
2703,'2017/02/12 13:23:51:256',16,-237.486832,-255.12851,2548.92041,620.367432,318.874115,2578.164063,-113.626282,449.852783,2561.583252,?,2
2704,'2017/02/12 13:23:51:290',16,-238.0737,-254.34343,2550.634277,618.060059,318.166931,2572.400879,-113.746689,450.564087,2561.400146,?,2
2705,'2017/02/12 13:23:51:323',16,-238.289047,-253.886475,2551.529541,618.49585,318.877594,2573.110596,-113.778778,450.554565,2561.409912,?,2
2706,'2017/02/12 13:23:51:356',16,-238.563354,-254.599396,2551.923096,622.886475,321.378021,2580.410645,-113.848389,450.002472,2562.152588,?,2
2707,'2017/02/12 13:23:51:389',16,-238.261353,-255.589615,2550.684082,623.967041,320.859711,2584.138428,-114.027817,449.441498,2562.129639,?,2
2708,'2017/02/12 13:23:51:424',16,-236.705994,-255.459961,2548.339844,622.323608,320.075653,2580.032471,-113.687584,450.027771,2562.151611,?,2
2709,'2017/02/12 13:23:51:457',16,-236.201447,-256.511353,2546.094971,620.261353,319.333221,2578.981689,-113.071754,448.571198,2562.174316,?,2
2710,'2017/02/12 13:23:51:489',16,-235.149002,-259.045502,2541.291504,619.387085,318.751709,2578.30127,-111.600746,446.451355,2552.64502,?,2
2711,'2017/02/12 13:23:51:523',16,-235.563461,-258.440308,2544.506592,621.767456,320.43927,2577.248779,-113.853889,448.284729,2556.945068,?,2
2712,'2017/02/12 13:23:51:556',16,-235.355438,-260.117798,2542.050049,623.37793,321.287506,2576.752441,-112.547989,446.532043,2550.519531,?,2
2713,'2017/02/12 13:23:51:591',16,-235.454819,-261.452454,2539.597656,622.413269,321.155731,2571.44043,-112.797539,445.281006,2546.78833,?,2
2766,'2017/02/12 13:24:07:032',18,-177.555908,-301.421692,2493.39502,116.068306,738.916138,2503.4104,-55.254131,430.785278,2585.508301,?,2
2767,'2017/02/12 13:24:07:065',18,-183.520203,-285.018372,2498.679932,117.263687,754.913452,2501.988525,-58.450966,439.086609,2582.407471,?,2
2768,'2017/02/12 13:24:07:098',18,-170.520477,-266.572723,2498.12915,112.519501,758.226929,2503.690918,-60.383553,443.311584,2590.479004,?,2
2769,'2017/02/12 13:24:07:131',18,-154.819199,-251.837692,2495.404053,115.766502,781.321106,2499.253418,-62.374283,442.420013,2593.894287,?,2
2770,'2017/02/12 13:24:07:166',18,-144.230591,-248.717407,2492.933594,111.268158,780.483032,2501.844482,-66.374046,444.536713,2594.030762,?,2
2771,'2017/02/12 13:24:07:198',18,-138.30571,-244.316116,2493.61084,105.551025,782.32428,2499.86377,-69.442627,444.423462,2587.078125,?,2
2772,'2017/02/12 13:24:07:231',18,-137.829697,-244.80072,2493.12915,103.849022,783.445313,2500.087158,-71.030807,445.90863,2583.618164,?,2
2773,'2017/02/12 13:24:07:265',18,-137.984467,-245.529251,2494.05127,104.786163,783.19342,2498.835449,-71.96666,443.445068,2589.962158,?,2
2774,'2017/02/12 13:24:07:298',18,-138.961029,-246.190186,2493.724609,103.843605,782.434082,2498.20166,-74.640335,446.2146,2585.029785,?,2
2775,'2017/02/12 13:24:07:331',18,-140.931335,-245.252457,2493.133301,102.256241,807.411438,2491.947998,-75.167084,445.547913,2582.074707,?,2
2776,'2017/02/12 13:24:07:364',18,-140.466095,-246.904953,2492.952881,103.247726,799.387451,2494.374512,-75.698715,443.456299,2581.602783,?,2
2777,'2017/02/12 13:24:07:398',18,-140.488007,-249.337067,2492.866211,105.46656,791.56604,2496.127197,-75.512581,441.151367,2571.369141,?,2
2778,'2017/02/12 13:24:07:432',18,-163.97406,-261.754242,2499.660156,105.484207,785.85022,2498.238525,-76.925941,444.260681,2567.240234,?,2
2779,'2017/02/12 13:24:07:465',18,-178.090363,-266.789642,2504.145996,106.350899,808.241394,2494.578857,-76.454437,442.970703,2574.268311,?,2
2780,'2017/02/12 13:24:07:498',18,-185.283722,-269.952637,2506.921875,106.758858,796.622192,2496.983887,-74.875046,442.916382,2576.754639,?,2
2781,'2017/02/12 13:24:07:532',18,-189.51683,-273.211304,2507.895508,107.557091,790.696899,2500.124756,-75.633957,441.18219,2579.039795,?,2
2782,'2017/02/12 13:24:07:566',18,-191.505997,-276.652649,2508.074707,105.395592,788.032715,2496.710205,-74.685562,440.73175,2579.581055,?,2
2783,'2017/02/12 13:24:07:598',18,-191.942947,-276.026184,2508.560791,109.338242,786.771301,2495.631592,-75.007309,438.979401,2580.915283,?,2
2784,'2017/02/12 13:24:07:632',18,-191.82312,-276.760071,2509.06958,108.447113,783.555359,2496.290527,-75.085464,440.367371,2571.012451,?,2
2785,'2017/02/12 13:24:07:665',18,-192.146317,-275.78656,2508.755127,107.587967,781.835388,2494.081543,-75.833611,441.599731,2575.125488,?,2
2786,'2017/02/12 13:24:07:698',18,-191.945908,-274.709106,2508.751465,105.372345,803.944458,2488.264893,-77.374077,441.651794,2577.6875,?,2
2787,'2017/02/12 13:24:07:732',18,-191.838043,-273.747955,2509.228027,106.858818,791.788208,2488.793945,-77.282532,439.491272,2579.941406,?,2
2788,'2017/02/12 13:24:07:782',18,-192.214767,-273.789307,2508.923096,105.474129,784.97644,2486.294922,-78.691467,438.666565,2579.550293,?,2
2789,'2017/02/12 13:24:07:815',18,-191.643768,-274.717651,2508.879395,102.435646,784.18103,2486.466797,-78.142212,440.059448,2579.95752,?,2
2790,'2017/02/12 13:24:07:848',18,-191.431381,-274.993286,2509.987549,100.588821,785.061951,2483.587402,-79.600624,439.476685,2580.644043,?,2
2791,'2017/02/12 13:24:07:881',18,-188.837692,-277.461273,2509.066162,100.67495,782.815247,2482.376709,-81.275085,439.975525,2580.394287,?,2
2792,'2017/02/12 13:24:07:915',18,-186.238251,-278.47583,2507.610596,97.517059,782.091675,2482.564941,-81.397415,435.931335,2572.25415,?,2
2793,'2017/02/12 13:24:07:948',18,-186.319351,-280.923004,2507.294678,97.284798,779.150391,2483.686035,-83.156288,438.646149,2576.828613,?,2
2794,'2017/02/12 13:24:07:982',18,-186.790436,-279.457336,2507.962646,96.892151,781.4375,2482.089355,-84.229065,439.574829,2578.015625,?,2
2795,'2017/02/12 13:24:08:016',18,-184.886261,-277.853516,2507.876953,96.430832,783.145447,2483.002686,-83.271164,440.517822,2588.123047,?,2
2796,'2017/02/12 13:24:08:048',18,-184.696411,-276.343353,2509.412109,92.871666,785.418152,2484.172607,-85.072197,442.053833,2592.687256,?,2
2797,'2017/02/12 13:24:08:082',18,-185.118515,-275.222473,2510.946777,92.572456,786.574097,2484.369385,-87.012505,441.731201,2595.489258,?,2
2798,'2017/02/12 13:24:08:115',18,-186.615997,-273.872742,2510.489258,90.824425,786.518494,2483.876221,-88.116936,442.323456,2587.776367,?,2
2799,'2017/02/12 13:24:08:148',18,-187.312561,-277.05957,2509.426025,92.216278,785.736938,2486.587646,-89.328629,440.047424,2583.965088,?,2
2800,'2017/02/12 13:24:08:182',18,-188.451447,-280.592682,2509.079834,93.061134,785.023987,2487.286133,-91.216286,439.346741,2590.126709,?,2
2801,'2017/02/12 13:24:08:215',18,-189.101852,-280.358124,2510.197754,93.344887,784.312561,2488.323242,-94.304398,441.68045,2594.230957,?,2
2802,'2017/02/12 13:24:08:249',18,-191.387436,-280.796082,2511.328125,93.584702,787.177612,2489.082275,-97.28186,442.155304,2596.667725,?,2
2803,'2017/02/12 13:24:08:282',18,-192.476227,-281.287872,2512.93335,94.745308,789.135986,2487.697021,-100.047989,442.998352,2596.315918,?,2
2804,'2017/02/12 13:24:08:315',18,-193.644897,-280.210815,2513.916016,94.689827,789.281128,2484.14209,-100.123474,442.515625,2597.236084,?,2
2805,'2017/02/12 13:24:08:349',18,-193.915161,-280.185883,2514.822021,93.581482,789.405518,2481.818359,-100.912697,439.937561,2588.171631,?,2
2806,'2017/02/12 13:24:08:382',18,-193.746979,-282.797546,2515.081543,90.391006,786.987793,2480.727295,-101.790543,439.679749,2593.223633,?,2
2807,'2017/02/12 13:24:08:415',18,-195.651123,-283.756866,2517.392578,88.311104,807.002625,2476.305908,-101.842941,438.079224,2595.269531,?,2
2808,'2017/02/12 13:24:08:450',18,-196.988022,-285.108398,2517.878174,87.682907,796.310486,2476.94751,-103.352631,438.086914,2596.345947,?,2
2809,'2017/02/12 13:24:08:482',18,-197.679367,-286.074768,2518.252197,89.140556,789.697571,2477.966553,-101.55925,435.410492,2588.746338,?,2
2810,'2017/02/12 13:24:08:515',18,-196.597351,-286.834839,2517.380127,87.836288,807.838989,2473.858887,-101.086212,436.925354,2592.496826,?,2
2811,'2017/02/12 13:24:08:549',18,-195.863739,-285.859619,2518.981934,89.258102,796.534668,2478.071533,-101.404907,436.835815,2586.301025,?,2
2812,'2017/02/12 13:24:08:583',18,-195.308762,-286.807739,2520.11377,90.33712,789.573608,2477.666748,-101.431702,435.734253,2592.751465,?,2
2813,'2017/02/12 13:24:08:615',18,-193.849625,-286.833313,2520.656982,92.371452,785.377075,2477.337891,-103.118515,437.299927,2585.887939,?,2
2814,'2017/02/12 13:24:08:649',18,-189.17746,-288.272461,2519.930908,89.63224,782.359497,2476.021973,-102.11776,436.510193,2582.985352,?,2
2815,'2017/02/12 13:24:08:683',18,-186.769455,-287.355347,2519.197021,91.307373,778.794067,2473.101074,-102.318733,434.289337,2583.569092,?,2
2816,'2017/02/12 13:24:08:715',18,-184.748093,-288.852325,2516.947266,92.896759,778.430847,2474.797852,-103.146698,435.713318,2581.822266,?,2
2817,'2017/02/12 13:24:08:749',18,-183.2686,-288.213074,2516.435791,94.443771,777.769897,2474.851318,-102.373451,436.212494,2581.468506,?,2
2818,'2017/02/12 13:24:08:783',18,-185.323853,-286.127869,2517.752441,96.071472,778.112305,2475.120605,-103.601685,436.35498,2580.177002,?,2
2819,'2017/02/12 13:24:08:815',18,-187.319794,-288.321289,2517.224365,97.697609,779.17688,2474.023193,-102.648911,437.306763,2580.675049,?,2
2820,'2017/02/12 13:24:08:849',18,-188.906509,-287.982849,2517.924316,100.984879,779.84137,2476.283691,-101.734718,437.915741,2588.921387,?,2
2821,'2017/02/12 13:24:08:882',18,-189.159821,-288.865875,2517.007324,101.822456,782.768799,2476.784912,-102.140686,439.672852,2593.094971,?,2
2822,'2017/02/12 13:24:08:916',18,-190.275192,-287.515442,2516.876953,106.830582,785.919678,2477.254883,-101.109459,439.390686,2595.755127,?,2
2823,'2017/02/12 13:24:08:950',18,-190.734177,-286.109985,2517.397461,109.945274,784.090576,2479.618408,-97.890221,439.133606,2598.536377,?,2
2824,'2017/02/12 13:24:08:983',18,-190.322357,-283.200806,2517.780273,110.944847,783.777588,2480.876709,-98.386864,441.146606,2598.676758,?,2
2825,'2017/02/12 13:24:09:016',18,-191.047913,-283.196259,2518.181396,111.20752,786.029053,2478.342041,-96.849709,439.803162,2598.937744,?,2
2826,'2017/02/12 13:24:09:051',18,-190.987595,-284.030884,2517.501953,109.929977,783.358887,2476.963135,-96.860672,436.778687,2589.018555,?,2
2827,'2017/02/12 13:24:09:082',18,-190.084442,-288.840088,2517.443848,111.386604,783.890015,2480.413818,-94.940109,438.110046,2593.161133,?,2
2828,'2017/02/12 13:24:09:116',18,-187.948181,-283.084106,2517.391357,112.065796,784.51416,2480.878418,-96.466293,438.120422,2595.169434,?,2
2829,'2017/02/12 13:24:09:150',18,-188.602203,-282.625,2516.969482,114.341515,784.425537,2483.931396,-97.501587,440.823547,2596.222412,?,2
2830,'2017/02/12 13:24:09:182',18,-186.099152,-278.681458,2516.339355,112.185616,788.050659,2479.070313,-98.331184,441.770966,2606.185303,?,2
2831,'2017/02/12 13:24:09:216',18,-186.355286,-276.444672,2517.952881,111.446373,791.729248,2481.031494,-98.994446,441.714233,2601.603516,?,2
2832,'2017/02/12 13:24:09:249',18,-184.74617,-278.37677,2517.417969,108.944122,791.650269,2480.292725,-100.11235,441.250031,2599.857178,?,2
2833,'2017/02/12 13:24:09:282',18,-182.145828,-278.940033,2515.742432,105.976608,790.898071,2479.360352,-99.555481,441.522766,2598.928711,?,2
